"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 24 15:23:14 GMT 2024","Wed Jan 24 15:23:14 GMT 2024","228","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 15:22:26 GMT 2024","Wed Jan 24 15:22:31 GMT 2024","5308","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testFlashCardTurnedAfterClickingShowAnswerButton","LMS-1368 https://app.qase.io/plan/LMS/1?case=1368",""
"passed","Wed Jan 24 15:23:10 GMT 2024","Wed Jan 24 15:23:11 GMT 2024","286","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 15:23:25 GMT 2024","Wed Jan 24 15:23:25 GMT 2024","250","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 15:23:21 GMT 2024","Wed Jan 24 15:23:22 GMT 2024","228","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 15:22:56 GMT 2024","Wed Jan 24 15:22:57 GMT 2024","1429","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","LMS-1341 https://app.qase.io/plan/LMS/1?case=1341",""
"passed","Wed Jan 24 15:22:34 GMT 2024","Wed Jan 24 15:22:38 GMT 2024","4118","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testStartRandomFlashCardPack","LMS-1367 https://app.qase.io/plan/LMS/1?case=1367",""
"passed","Wed Jan 24 15:23:29 GMT 2024","Wed Jan 24 15:23:29 GMT 2024","285","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 15:22:52 GMT 2024","Wed Jan 24 15:22:52 GMT 2024","392","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","LMS-1343 https://app.qase.io/plan/LMS/1?case=1343",""
"passed","Wed Jan 24 15:22:42 GMT 2024","Wed Jan 24 15:22:48 GMT 2024","6628","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveYesMark","LMS-1368 https://app.qase.io/plan/LMS/1?case=1368",""
"passed","Wed Jan 24 15:23:07 GMT 2024","Wed Jan 24 15:23:07 GMT 2024","77","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"passed","Wed Jan 24 15:23:18 GMT 2024","Wed Jan 24 15:23:18 GMT 2024","239","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 15:22:13 GMT 2024","Wed Jan 24 15:22:22 GMT 2024","9405","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","LMS-1349 https://app.qase.io/plan/LMS/1?case=1349",""
"unknown","Wed Jan 24 15:22:09 GMT 2024","Wed Jan 24 15:22:09 GMT 2024","2","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Wed Jan 24 15:23:01 GMT 2024","Wed Jan 24 15:23:03 GMT 2024","2679","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointsCountIncreases","LMS-1365 https://app.qase.io/plan/LMS/1?case=1365",""
"passed","Wed Jan 24 15:23:32 GMT 2024","Wed Jan 24 15:23:33 GMT 2024","270","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
