"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 02:43:26 GMT 2024","Wed Jan 17 02:43:26 GMT 2024","142","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 02:43:46 GMT 2024","Wed Jan 17 02:43:49 GMT 2024","2800","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testTutorModeWithRandomCheckboxInDomain","TC1344-01 The single non-active Checkbox can be checked.","Objective: To verify that a non-active checkbox ca be successfully checked."
"passed","Wed Jan 17 02:42:18 GMT 2024","Wed Jan 17 02:42:25 GMT 2024","6649","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanMarkCardsForRecheckingRandom","testUserCanMarkCardsForRecheckingRandom",""
"passed","Wed Jan 17 02:43:09 GMT 2024","Wed Jan 17 02:43:09 GMT 2024","112","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 02:43:20 GMT 2024","Wed Jan 17 02:43:20 GMT 2024","203","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Wed Jan 17 02:42:02 GMT 2024","Wed Jan 17 02:42:02 GMT 2024","0","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointCountIncreases","testUponClickingCheckboxPointCountIncreases",""
"passed","Wed Jan 17 02:42:48 GMT 2024","Wed Jan 17 02:42:48 GMT 2024","58","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testLoginNavigation","testLoginNavigation",""
"passed","Wed Jan 17 02:44:03 GMT 2024","Wed Jan 17 02:44:07 GMT 2024","3693","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanSeeTheRightAnswerAndTheExplanation","testUserCanSeeTheRightAnswerAndTheExplanation",""
"unknown","Wed Jan 17 02:42:02 GMT 2024","Wed Jan 17 02:42:02 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanMarkCardsForRechecking","testUserCanMarkCardsForRechecking",""
"passed","Wed Jan 17 02:43:14 GMT 2024","Wed Jan 17 02:43:14 GMT 2024","123","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 02:42:59 GMT 2024","Wed Jan 17 02:42:59 GMT 2024","123","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 02:42:41 GMT 2024","Wed Jan 17 02:42:42 GMT 2024","1147","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testLocators","testLocators",""
"passed","Wed Jan 17 02:42:31 GMT 2024","Wed Jan 17 02:42:35 GMT 2024","4203","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","test_StartFlashCardPack","test_StartFlashCardPack",""
"passed","Wed Jan 17 02:43:37 GMT 2024","Wed Jan 17 02:43:40 GMT 2024","3186","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testTutorModeWithRandomCheckboxInChapter","testTutorModeWithRandomCheckboxInChapter",""
"unknown","Wed Jan 17 02:42:02 GMT 2024","Wed Jan 17 02:42:02 GMT 2024","0","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"unknown","Wed Jan 17 02:42:02 GMT 2024","Wed Jan 17 02:42:02 GMT 2024","0","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","testUserCanRunAnyAvailableMnemonicCardsPack",""
"unknown","Wed Jan 17 02:42:02 GMT 2024","Wed Jan 17 02:42:02 GMT 2024","0","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testRunTimedMode","testRunTimedMode",""
"passed","Wed Jan 17 02:43:04 GMT 2024","Wed Jan 17 02:43:04 GMT 2024","135","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 02:42:53 GMT 2024","Wed Jan 17 02:42:54 GMT 2024","101","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 02:43:54 GMT 2024","Wed Jan 17 02:43:58 GMT 2024","3937","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanMarkTheCard","testUserCanMarkTheCard",""
"passed","Wed Jan 17 02:42:07 GMT 2024","Wed Jan 17 02:42:13 GMT 2024","5328","Surefire suite","Surefire test","tests.StudyGuideTest","tests.StudyGuideTest","testCreatingANote","testCreatingANote",""
"passed","Wed Jan 17 02:43:31 GMT 2024","Wed Jan 17 02:43:32 GMT 2024","1096","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","testStreaksModalWindowIsAppeared",""
