"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Jan 24 20:56:42 GMT 2024","Wed Jan 24 20:56:42 GMT 2024","1","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"skipped","Wed Jan 24 20:57:45 GMT 2024","Wed Jan 24 20:57:45 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testFlashCardTurnedAfterClickingShowAnswerButton","TC1368-01 - Flashcard turned when clicking the “Show Answer” button.",""
"passed","Wed Jan 24 20:58:07 GMT 2024","Wed Jan 24 20:58:07 GMT 2024","197","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"skipped","Wed Jan 24 20:57:45 GMT 2024","Wed Jan 24 20:57:45 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveYesMark","TC1368-02 - Possibility to leave a “Yes” mark.",""
"skipped","Wed Jan 24 20:57:45 GMT 2024","Wed Jan 24 20:57:45 GMT 2024","0","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testStartRandomFlashCardPack","TC1367-01 - Verify the user can start a flashcard pack.",""
"passed","Wed Jan 24 20:56:46 GMT 2024","Wed Jan 24 20:56:50 GMT 2024","3359","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByNotExistingKeyWord","TC1361-01 - Typing of not found text gives 'Nothing found. Try to use other keywords' message.",""
"passed","Wed Jan 24 20:57:48 GMT 2024","Wed Jan 24 20:57:49 GMT 2024","868","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","LMS-1343 https://app.qase.io/plan/LMS/1?case=1343",""
"passed","Wed Jan 24 20:58:14 GMT 2024","Wed Jan 24 20:58:15 GMT 2024","301","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"broken","Wed Jan 24 20:56:55 GMT 2024","Wed Jan 24 20:56:55 GMT 2024","0","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","closeContext","closeContext",""
"passed","Wed Jan 24 20:58:22 GMT 2024","Wed Jan 24 20:58:22 GMT 2024","264","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 20:57:53 GMT 2024","Wed Jan 24 20:57:54 GMT 2024","1315","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","LMS-1341 https://app.qase.io/plan/LMS/1?case=1341",""
"broken","Wed Jan 24 20:57:45 GMT 2024","Wed Jan 24 20:57:45 GMT 2024","0","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","closeContext","closeContext",""
"passed","Wed Jan 24 20:57:57 GMT 2024","Wed Jan 24 20:58:00 GMT 2024","2644","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointsCountIncreases","LMS-1365 https://app.qase.io/plan/LMS/1?case=1365",""
"passed","Wed Jan 24 20:58:18 GMT 2024","Wed Jan 24 20:58:18 GMT 2024","244","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 20:58:25 GMT 2024","Wed Jan 24 20:58:26 GMT 2024","257","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"broken","Wed Jan 24 20:56:53 GMT 2024","Wed Jan 24 20:56:54 GMT 2024","768","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","TC1355-01 - User can run any available Mnemonic cards pack.",""
"passed","Wed Jan 24 20:58:11 GMT 2024","Wed Jan 24 20:58:11 GMT 2024","276","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 24 20:58:03 GMT 2024","Wed Jan 24 20:58:03 GMT 2024","118","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"broken","Wed Jan 24 20:56:58 GMT 2024","Wed Jan 24 20:57:38 GMT 2024","39736","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","TC1349-01 - User can mark cards for re-checking (“Add to flashcards”).",""
"passed","Wed Jan 24 20:58:29 GMT 2024","Wed Jan 24 20:58:29 GMT 2024","215","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
