"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 18:16:36 GMT 2024","Wed Jan 31 18:16:36 GMT 2024","82","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"passed","Wed Jan 31 18:13:48 GMT 2024","Wed Jan 31 18:13:54 GMT 2024","6163","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testFlashCardTurnedAfterClickingShowAnswerButton","TC1368-01 - Flashcard turned when clicking the “Show Answer” button.",""
"skipped","Wed Jan 31 18:17:30 GMT 2024","Wed Jan 31 18:17:30 GMT 2024","0","Surefire suite","Surefire test","tests.BronzeSubscriptionTest","tests.BronzeSubscriptionTest","testRunDomainsTestsUnderPartialAccess","TC1369-01 - Running Tests with Available Questions Amount for Domain Under Partial Test Access","To ensure the user can start a test only if the number of questions they enter is within the available question count."
"passed","Wed Jan 31 18:15:08 GMT 2024","Wed Jan 31 18:15:13 GMT 2024","5221","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testTutorModeWithRandomCheckboxInDomain","TC1344-02 Execute Tutor Mode with a randomly selected checkbox in the Domain section.","Objective: To verify that User can successfully activate Tutor mode by checking a random checkbox in the Domain section and entering valid data in the ‘Number of Questions’ field."
"skipped","Wed Jan 31 18:17:29 GMT 2024","Wed Jan 31 18:17:29 GMT 2024","0","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","TC1341-01 - Deactivation of a single Already Active Checkbox when all checkboxes are active.",""
"passed","Wed Jan 31 18:09:51 GMT 2024","Wed Jan 31 18:11:35 GMT 2024","103761","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testE2EPurchaseLifeTimeCourse","TC1359-06 - Submitting Payment with Valid Credit Card",""
"passed","Wed Jan 31 18:16:03 GMT 2024","Wed Jan 31 18:16:10 GMT 2024","6439","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanSeeTheRightAnswerAndTheExplanation","testUserCanSeeTheRightAnswerAndTheExplanation",""
"skipped","Wed Jan 31 18:17:27 GMT 2024","Wed Jan 31 18:17:27 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 31 18:12:56 GMT 2024","Wed Jan 31 18:13:21 GMT 2024","24577","Surefire suite","Surefire test","tests.PerformanceTest","tests.PerformanceTest","testDisplayingStatisticsForTests","ТC1356-02 - Displaying Statistics for Tests.","Objective: To confirm the accurate display of statistics for Tests in the Performance section."
"skipped","Wed Jan 31 18:17:30 GMT 2024","Wed Jan 31 18:17:30 GMT 2024","0","Surefire suite","Surefire test","tests.TestTimedTest","tests.TestTimedTest","testRunTimedMode","testRunTimedMode",""
"skipped","Wed Jan 31 18:17:29 GMT 2024","Wed Jan 31 18:17:29 GMT 2024","0","Surefire suite","Surefire test","tests.StudyGuideAdminTest","tests.StudyGuideAdminTest","testTextContentChanges","TC1360-01 - The user sees that the changes made in the admin site Study Guide appear on the user website.","Objective:  To verify that user is able to see the study guide text."
"broken","Wed Jan 31 18:16:51 GMT 2024","Wed Jan 31 18:17:21 GMT 2024","30005","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"broken","Wed Jan 31 18:17:29 GMT 2024","Wed Jan 31 18:17:29 GMT 2024","0","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","createContextAndPage","createContextAndPage",""
"skipped","Wed Jan 31 18:17:27 GMT 2024","Wed Jan 31 18:17:27 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 31 18:14:50 GMT 2024","Wed Jan 31 18:15:03 GMT 2024","13738","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testTutorModeWithRandomCheckboxInChapter","testTutorModeWithRandomCheckboxInChapter",""
