"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 22:16:31 GMT 2024","Wed Jan 17 22:16:31 GMT 2024","279","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 22:16:26 GMT 2024","Wed Jan 17 22:16:26 GMT 2024","105","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 22:15:19 GMT 2024","Wed Jan 17 22:15:22 GMT 2024","3485","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","testUserCanRunAnyAvailableMnemonicCardsPack",""
"passed","Wed Jan 17 22:15:50 GMT 2024","Wed Jan 17 22:15:52 GMT 2024","2289","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testLocators","testLocators",""
"passed","Wed Jan 17 22:16:03 GMT 2024","Wed Jan 17 22:16:03 GMT 2024","207","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 22:16:48 GMT 2024","Wed Jan 17 22:16:53 GMT 2024","5228","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointCountIncreases","testUponClickingCheckboxPointCountIncreases",""
"passed","Wed Jan 17 22:16:17 GMT 2024","Wed Jan 17 22:16:17 GMT 2024","207","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 22:17:46 GMT 2024","Wed Jan 17 22:17:52 GMT 2024","5587","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanSeeTheRightAnswerAndTheExplanation","testUserCanSeeTheRightAnswerAndTheExplanation",""
"passed","Wed Jan 17 22:16:22 GMT 2024","Wed Jan 17 22:16:22 GMT 2024","59","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Wed Jan 17 22:14:57 GMT 2024","Wed Jan 17 22:14:57 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","test_StartFlashCardPack","test_StartFlashCardPack",""
