"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"failed","Thu Jan 25 21:56:38 GMT 2024","Thu Jan 25 21:56:43 GMT 2024","5024","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Thu Jan 25 21:56:34 GMT 2024","Thu Jan 25 21:56:34 GMT 2024","0","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"unknown","Thu Jan 25 21:56:34 GMT 2024","Thu Jan 25 21:56:34 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","TC1349-01 - User can mark cards for re-checking (“Add to flashcards”).",""
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","1","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"broken","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","closeContext","closeContext",""
"skipped","Thu Jan 25 21:56:44 GMT 2024","Thu Jan 25 21:56:44 GMT 2024","0","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
