"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 16:44:02 GMT 2024","Thu Jan 25 16:44:02 GMT 2024","321","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 16:45:06 GMT 2024","Thu Jan 25 16:45:11 GMT 2024","5184","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointsCountIncreases","TC1365-01 - Upon clicking the empty checkbox, the point count increases.",""
"passed","Thu Jan 25 16:44:54 GMT 2024","Thu Jan 25 16:44:57 GMT 2024","2047","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","TC1343-01 - Verification “Streaks” modal window appears.",""
"passed","Thu Jan 25 16:45:00 GMT 2024","Thu Jan 25 16:45:02 GMT 2024","2162","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","LMS-1341 https://app.qase.io/plan/LMS/1?case=1341",""
"passed","Thu Jan 25 16:44:18 GMT 2024","Thu Jan 25 16:44:18 GMT 2024","164","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 16:44:21 GMT 2024","Thu Jan 25 16:44:22 GMT 2024","273","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 16:44:25 GMT 2024","Thu Jan 25 16:44:30 GMT 2024","4950","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","TC1355-01 - User can run any available Mnemonic cards pack.",""
"passed","Thu Jan 25 16:44:06 GMT 2024","Thu Jan 25 16:44:06 GMT 2024","457","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 16:43:53 GMT 2024","Thu Jan 25 16:43:53 GMT 2024","82","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"passed","Thu Jan 25 16:45:25 GMT 2024","Thu Jan 25 16:45:31 GMT 2024","5462","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testStartRandomFlashCardPack","TC1367-01 - Verify the user can start a flashcard pack.",""
"passed","Thu Jan 25 16:44:42 GMT 2024","Thu Jan 25 16:44:51 GMT 2024","9112","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testDeactivationOfSingleCheckboxWhenAllCheckboxesAreActive","TC1341-03 - Deactivation of a single Already Active Checkbox when all checkboxes are active.",""
"passed","Thu Jan 25 16:43:57 GMT 2024","Thu Jan 25 16:43:57 GMT 2024","214","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 16:44:14 GMT 2024","Thu Jan 25 16:44:14 GMT 2024","180","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Thu Jan 25 16:43:49 GMT 2024","Thu Jan 25 16:43:49 GMT 2024","0","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Thu Jan 25 16:44:34 GMT 2024","Thu Jan 25 16:44:38 GMT 2024","4703","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByNotExistingKeyWord","TC1361-01 - Typing of not found text gives 'Nothing found. Try to use other keywords' message.",""
"passed","Thu Jan 25 16:44:10 GMT 2024","Thu Jan 25 16:44:10 GMT 2024","289","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 16:45:15 GMT 2024","Thu Jan 25 16:45:21 GMT 2024","6325","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testFlashCardTurnedAfterClickingShowAnswerButton","TC1368-01 - Flashcard turned when clicking the “Show Answer” button.",""
"passed","Thu Jan 25 16:45:34 GMT 2024","Thu Jan 25 16:45:42 GMT 2024","8319","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveYesMark","TC1368-02 - Possibility to leave a “Yes” mark.",""
"unknown","Thu Jan 25 16:43:49 GMT 2024","Thu Jan 25 16:43:49 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","TC1349-01 - User can mark cards for re-checking (“Add to flashcards”).",""
