"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 19 02:51:54 GMT 2024","Fri Jan 19 02:51:56 GMT 2024","1735","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testNavigationToTheProfilePage","testNavigationToTheProfilePage",""
"passed","Fri Jan 19 02:50:30 GMT 2024","Fri Jan 19 02:50:32 GMT 2024","1807","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testLocators","testLocators",""
"passed","Fri Jan 19 02:50:46 GMT 2024","Fri Jan 19 02:50:47 GMT 2024","275","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 19 02:49:52 GMT 2024","Fri Jan 19 02:49:54 GMT 2024","2169","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","testUserCanRunAnyAvailableMnemonicCardsPack",""
"passed","Fri Jan 19 02:49:45 GMT 2024","Fri Jan 19 02:49:48 GMT 2024","2557","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByNotExistingKeyWord","testSearchByNotExistingKeyWord",""
"passed","Fri Jan 19 02:52:07 GMT 2024","Fri Jan 19 02:52:11 GMT 2024","3594","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanMarkTheCard","testUserCanMarkTheCard",""
"passed","Fri Jan 19 02:50:42 GMT 2024","Fri Jan 19 02:50:43 GMT 2024","303","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 19 02:51:02 GMT 2024","Fri Jan 19 02:51:02 GMT 2024","93","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 19 02:50:50 GMT 2024","Fri Jan 19 02:50:50 GMT 2024","282","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 19 02:51:23 GMT 2024","Fri Jan 19 02:51:26 GMT 2024","3484","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testRunTimedMode","testRunTimedMode",""
