"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 26 20:29:43 GMT 2024","Fri Jan 26 20:29:44 GMT 2024","217","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 26 20:29:32 GMT 2024","Fri Jan 26 20:29:32 GMT 2024","228","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 26 20:29:24 GMT 2024","Fri Jan 26 20:29:25 GMT 2024","346","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 26 20:29:36 GMT 2024","Fri Jan 26 20:29:36 GMT 2024","196","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 26 20:30:15 GMT 2024","Fri Jan 26 20:30:16 GMT 2024","786","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","TC1343-01 - Verification “Streaks” modal window appears.",""
"passed","Fri Jan 26 20:30:56 GMT 2024","Fri Jan 26 20:31:04 GMT 2024","8263","Surefire suite","Surefire test","tests.StudyGuideAdminTest","tests.StudyGuideAdminTest","testTextContentChanges","TC1360-01 - The user sees that the changes made in the admin site Study Guide appear on the user website.","Objective:  To verify that user is able to see the study guide text."
"passed","Fri Jan 26 20:29:20 GMT 2024","Fri Jan 26 20:29:21 GMT 2024","335","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Fri Jan 26 20:29:13 GMT 2024","Fri Jan 26 20:29:13 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","TC1349-01 - User can mark cards for re-checking (“Add to flashcards”).",""
"passed","Fri Jan 26 20:29:47 GMT 2024","Fri Jan 26 20:29:49 GMT 2024","1287","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","TC1355-01 - User can run any available Mnemonic cards pack.",""
"passed","Fri Jan 26 20:29:59 GMT 2024","Fri Jan 26 20:30:02 GMT 2024","3292","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByNotExistingWord","TC1361-01 - Typing of not found text gives 'Nothing found. Try to use other keywords' message.",""
"passed","Fri Jan 26 20:30:24 GMT 2024","Fri Jan 26 20:30:27 GMT 2024","2642","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointsCountIncreases","TC1365-01 - Upon clicking the empty checkbox, the point count increases.",""
"passed","Fri Jan 26 20:30:20 GMT 2024","Fri Jan 26 20:30:21 GMT 2024","1344","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","LMS-1341 https://app.qase.io/plan/LMS/1?case=1341",""
"unknown","Fri Jan 26 20:29:13 GMT 2024","Fri Jan 26 20:29:13 GMT 2024","0","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Fri Jan 26 20:29:28 GMT 2024","Fri Jan 26 20:29:29 GMT 2024","356","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Fri Jan 26 20:30:46 GMT 2024","Fri Jan 26 20:30:53 GMT 2024","6689","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveYesMark","TC1368-02 - Possibility to leave a “Yes” mark.",""
"passed","Fri Jan 26 20:30:06 GMT 2024","Fri Jan 26 20:30:12 GMT 2024","5586","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testDeactivationOfSingleCheckboxWhenAllCheckboxesAreActive","TC1341-03 - Deactivation of a single Already Active Checkbox when all checkboxes are active.",""
"passed","Fri Jan 26 20:30:31 GMT 2024","Fri Jan 26 20:30:36 GMT 2024","4799","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testFlashCardTurnedAfterClickingShowAnswerButton","TC1368-01 - Flashcard turned when clicking the “Show Answer” button.",""
"passed","Fri Jan 26 20:30:39 GMT 2024","Fri Jan 26 20:30:43 GMT 2024","3704","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testStartRandomFlashCardPack","TC1367-01 - Verify the user can start a flashcard pack.",""
"passed","Fri Jan 26 20:29:16 GMT 2024","Fri Jan 26 20:29:17 GMT 2024","131","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"passed","Fri Jan 26 20:29:52 GMT 2024","Fri Jan 26 20:29:56 GMT 2024","3098","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByExistingWord","TC1361-02 - Displaying All Matches for the Searched Keyword.",""
"passed","Fri Jan 26 20:29:40 GMT 2024","Fri Jan 26 20:29:40 GMT 2024","313","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
