"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 17 20:48:37 GMT 2024","Wed Jan 17 20:48:45 GMT 2024","8118","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanMarkCardsForRecheckingRandom","testUserCanMarkCardsForRecheckingRandom",""
"unknown","Wed Jan 17 20:47:54 GMT 2024","Wed Jan 17 20:47:54 GMT 2024","0","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Wed Jan 17 20:49:15 GMT 2024","Wed Jan 17 20:49:15 GMT 2024","239","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 20:50:24 GMT 2024","Wed Jan 17 20:50:26 GMT 2024","2105","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testNavigationToTheProfilePage","testNavigationToTheProfilePage",""
"passed","Wed Jan 17 20:50:08 GMT 2024","Wed Jan 17 20:50:12 GMT 2024","3357","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testTutorModeWithRandomCheckboxInDomain","TC1344-01 The single non-active Checkbox can be checked.","Objective: To verify that a non-active checkbox ca be successfully checked."
"passed","Wed Jan 17 20:50:17 GMT 2024","Wed Jan 17 20:50:19 GMT 2024","1771","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testAddNewCourseButtonNavigation","testAddNewCourseButtonNavigation",""
"unknown","Wed Jan 17 20:47:54 GMT 2024","Wed Jan 17 20:47:54 GMT 2024","0","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testAfterMarkingTheCardTheNumberOfMarkedCardsIncreasedBy1","testAfterMarkingTheCardTheNumberOfMarkedCardsIncreasedBy1",""
"passed","Wed Jan 17 20:49:04 GMT 2024","Wed Jan 17 20:49:04 GMT 2024","254","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Wed Jan 17 20:47:54 GMT 2024","Wed Jan 17 20:47:54 GMT 2024","0","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanMarkCardsForRechecking","testUserCanMarkCardsForRechecking",""
"passed","Wed Jan 17 20:50:30 GMT 2024","Wed Jan 17 20:50:36 GMT 2024","5643","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanMarkTheCard","testUserCanMarkTheCard",""
"passed","Wed Jan 17 20:48:49 GMT 2024","Wed Jan 17 20:48:51 GMT 2024","2250","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testLocators","testLocators",""
"passed","Wed Jan 17 20:49:28 GMT 2024","Wed Jan 17 20:49:28 GMT 2024","86","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 20:49:41 GMT 2024","Wed Jan 17 20:49:43 GMT 2024","2521","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","testTheSingleNonActiveCheckboxCanBeChecked",""
"passed","Wed Jan 17 20:47:59 GMT 2024","Wed Jan 17 20:48:01 GMT 2024","2049","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByExistingKeyWord","testSearchByExistingKeyWord",""
"passed","Wed Jan 17 20:49:34 GMT 2024","Wed Jan 17 20:49:36 GMT 2024","1864","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","testStreaksModalWindowIsAppeared",""
"passed","Wed Jan 17 20:48:55 GMT 2024","Wed Jan 17 20:48:55 GMT 2024","10","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testLoginNavigation","testLoginNavigation",""
"passed","Wed Jan 17 20:48:15 GMT 2024","Wed Jan 17 20:48:19 GMT 2024","3500","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","testUserCanRunAnyAvailableMnemonicCardsPack",""
"unknown","Wed Jan 17 20:47:54 GMT 2024","Wed Jan 17 20:47:54 GMT 2024","0","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testRunTimedMode","testRunTimedMode",""
"passed","Wed Jan 17 20:49:20 GMT 2024","Wed Jan 17 20:49:20 GMT 2024","133","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 20:50:41 GMT 2024","Wed Jan 17 20:50:46 GMT 2024","4673","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testUserCanSeeTheRightAnswerAndTheExplanation","testUserCanSeeTheRightAnswerAndTheExplanation",""
"unknown","Wed Jan 17 20:47:54 GMT 2024","Wed Jan 17 20:47:54 GMT 2024","1","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","test_StartFlashCardPack","test_StartFlashCardPack",""
"passed","Wed Jan 17 20:49:09 GMT 2024","Wed Jan 17 20:49:10 GMT 2024","387","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 20:49:58 GMT 2024","Wed Jan 17 20:50:04 GMT 2024","5663","Surefire suite","Surefire test","tests.TestListTest","tests.TestListTest","testTutorModeWithRandomCheckboxInChapter","testTutorModeWithRandomCheckboxInChapter",""
"passed","Wed Jan 17 20:48:24 GMT 2024","Wed Jan 17 20:48:32 GMT 2024","7518","Surefire suite","Surefire test","tests.StudyGuideTest","tests.StudyGuideTest","testCreatingANote","testCreatingANote",""
"passed","Wed Jan 17 20:48:59 GMT 2024","Wed Jan 17 20:48:59 GMT 2024","36","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Wed Jan 17 20:49:49 GMT 2024","Wed Jan 17 20:49:53 GMT 2024","4794","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointCountIncreases","testUponClickingCheckboxPointCountIncreases",""
