"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 25 04:02:39 GMT 2024","Thu Jan 25 04:02:40 GMT 2024","646","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testStreaksModalWindowIsAppeared","TC1343-01 - Verification “Streaks” modal window appears.",""
"passed","Thu Jan 25 04:02:48 GMT 2024","Thu Jan 25 04:02:51 GMT 2024","2747","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointsCountIncreases","TC1365-01 - Upon clicking the empty checkbox, the point count increases.",""
"passed","Thu Jan 25 04:02:14 GMT 2024","Thu Jan 25 04:02:19 GMT 2024","5350","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testFlashCardTurnedAfterClickingShowAnswerButton","TC1368-01 - Flashcard turned when clicking the “Show Answer” button.",""
"passed","Thu Jan 25 04:02:08 GMT 2024","Thu Jan 25 04:02:10 GMT 2024","1894","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","TC1355-01 - User can run any available Mnemonic cards pack.",""
"passed","Thu Jan 25 04:03:05 GMT 2024","Thu Jan 25 04:03:06 GMT 2024","227","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 04:02:55 GMT 2024","Thu Jan 25 04:02:55 GMT 2024","109","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testLoginNavigation","testLoginNavigation",""
"passed","Thu Jan 25 04:03:02 GMT 2024","Thu Jan 25 04:03:02 GMT 2024","236","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 04:02:01 GMT 2024","Thu Jan 25 04:02:05 GMT 2024","3230","Surefire suite","Surefire test","tests.SearchTest","tests.SearchTest","testSearchByNotExistingKeyWord","TC1361-01 - Typing of not found text gives 'Nothing found. Try to use other keywords' message.",""
"unknown","Thu Jan 25 04:01:57 GMT 2024","Thu Jan 25 04:01:57 GMT 2024","1","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Thu Jan 25 04:03:16 GMT 2024","Thu Jan 25 04:03:16 GMT 2024","291","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 04:02:30 GMT 2024","Thu Jan 25 04:02:36 GMT 2024","6160","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveYesMark","TC1368-02 - Possibility to leave a “Yes” mark.",""
"passed","Thu Jan 25 04:03:20 GMT 2024","Thu Jan 25 04:03:20 GMT 2024","245","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 04:02:23 GMT 2024","Thu Jan 25 04:02:26 GMT 2024","3171","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testStartRandomFlashCardPack","TC1367-01 - Verify the user can start a flashcard pack.",""
"passed","Thu Jan 25 04:02:44 GMT 2024","Thu Jan 25 04:02:45 GMT 2024","1146","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","LMS-1341 https://app.qase.io/plan/LMS/1?case=1341",""
"unknown","Thu Jan 25 04:01:57 GMT 2024","Thu Jan 25 04:01:57 GMT 2024","0","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","TC1349-01 - User can mark cards for re-checking (“Add to flashcards”).",""
"passed","Thu Jan 25 04:02:58 GMT 2024","Thu Jan 25 04:02:59 GMT 2024","278","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 04:03:13 GMT 2024","Thu Jan 25 04:03:13 GMT 2024","241","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Thu Jan 25 04:03:09 GMT 2024","Thu Jan 25 04:03:09 GMT 2024","238","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
