"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Wed Jan 31 19:33:23 GMT 2024","Wed Jan 31 19:33:23 GMT 2024","0","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testSuccessfulReportSubmission","testSuccessfulReportSubmission",""
"unknown","Wed Jan 31 19:33:23 GMT 2024","Wed Jan 31 19:33:23 GMT 2024","0","Surefire suite","Surefire test","tests.StudyGuideTest","tests.StudyGuideTest","testCreatingANote","testCreatingANote",""
"unknown","Wed Jan 31 19:33:23 GMT 2024","Wed Jan 31 19:33:23 GMT 2024","0","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Wed Jan 31 19:33:57 GMT 2024","Wed Jan 31 19:35:43 GMT 2024","105877","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testE2EPurchaseLifeTimeCourse","TC1359-06 - Submitting Payment with Valid Credit Card",""
"passed","Wed Jan 31 19:33:46 GMT 2024","Wed Jan 31 19:33:52 GMT 2024","5545","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testClickOnTheLifeTimeButton","TC1359-04 - Purchasing Lifetime Course (Gold package)",""
"passed","Wed Jan 31 19:36:07 GMT 2024","Wed Jan 31 19:36:16 GMT 2024","8575","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testPurchaseButtonNavigatesToStripeElement","TC1359-05 - Inputting Payment Information After Clicking 'Purchase'",""
"passed","Wed Jan 31 19:36:00 GMT 2024","Wed Jan 31 19:36:03 GMT 2024","2349","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testProfilePageDisplaysHeaders","TC1359-01 - Opening the Profile Page",""
"passed","Wed Jan 31 19:33:28 GMT 2024","Wed Jan 31 19:33:33 GMT 2024","4962","Surefire suite","Surefire test","tests.MnemonicCardPracticeTest","tests.MnemonicCardPracticeTest","testOpeningMnemonicCardAfterStartingPractice","TC1355-02 - Opening Mnemonic Card after Starting Practice.","Objective: To verify that the user can successfully open any Mnemonic Card after clicking the Start Practice button."
"passed","Wed Jan 31 19:36:20 GMT 2024","Wed Jan 31 19:36:24 GMT 2024","4087","Surefire suite","Surefire test","tests.MnemonicCardsTest","tests.MnemonicCardsTest","testUserCanRunAnyAvailableMnemonicCardsPack","TC1355-01 - User can run any available Mnemonic cards pack.",""
"passed","Wed Jan 31 19:33:38 GMT 2024","Wed Jan 31 19:33:41 GMT 2024","2820","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testAddNewCourseButtonNavigation","TC1359-02 - Opening the 'Add New Course' Page from Profile",""
"passed","Wed Jan 31 19:36:30 GMT 2024","Wed Jan 31 19:37:06 GMT 2024","36413","Surefire suite","Surefire test","tests.PerformanceTest","tests.PerformanceTest","testDisplayingStatisticsForAllFlashcards","TC1357-01 - Displaying Statistics for All Flashcards.","Objective: To confirm the accurate display of statistics for all flashcards in the Performance section."
"unknown","Wed Jan 31 19:33:23 GMT 2024","Wed Jan 31 19:33:23 GMT 2024","0","Surefire suite","Surefire test","tests.TestTutorTest","tests.TestTutorTest","testAfterMarkingTheCardTheNumberOfMarkedCardsIncreasedBy1","TC1350-02 After marking the card, the number of marked cards increased by 1. ","Objective: To confirm the functionality allowing the user to mark a card for review and the amount of marked cards increased by 1."
"passed","Wed Jan 31 19:35:49 GMT 2024","Wed Jan 31 19:35:54 GMT 2024","5203","Surefire suite","Surefire test","tests.ProfileTest","tests.ProfileTest","testOpenChooseAProductModalByClickAGetButton","TC1359-03 - Opening the 'Choose a Product' Modal by Clicking 'Get' Button”).",""
"unknown","Wed Jan 31 19:33:22 GMT 2024","Wed Jan 31 19:33:22 GMT 2024","1","Surefire suite","Surefire test","tests.StudyGuideTest","tests.StudyGuideTest","testHighlightingMultipleWords","testHighlightingMultipleWords",""
