"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 27 16:40:47 GMT 2024","Sat Jan 27 16:40:50 GMT 2024","2615","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testUponClickingCheckboxPointsCountIncreases","TC1365-01 - Upon clicking the empty checkbox, the point count increases.",""
"passed","Sat Jan 27 16:41:02 GMT 2024","Sat Jan 27 16:41:06 GMT 2024","3625","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testStartRandomFlashCardPack","TC1367-01 - Verify the user can start a flashcard pack.",""
"passed","Sat Jan 27 16:41:10 GMT 2024","Sat Jan 27 16:41:16 GMT 2024","6044","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveKindaMark","TC1373-01 - Possibility to leave a “Kinda” mark.",""
"passed","Sat Jan 27 16:41:30 GMT 2024","Sat Jan 27 16:41:36 GMT 2024","6454","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testUserCanLeaveYesMark","TC1368-01 - Possibility to leave a “Yes” mark.",""
"passed","Sat Jan 27 16:40:42 GMT 2024","Sat Jan 27 16:40:44 GMT 2024","1188","Surefire suite","Surefire test","tests.HomeTest","tests.HomeTest","testTheSingleNonActiveCheckboxCanBeChecked","LMS-1341 https://app.qase.io/plan/LMS/1?case=1341",""
"passed","Sat Jan 27 16:39:05 GMT 2024","Sat Jan 27 16:39:05 GMT 2024","207","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"unknown","Sat Jan 27 16:38:44 GMT 2024","Sat Jan 27 16:38:44 GMT 2024","2","Surefire suite","Surefire test","tests.FlashcardPacksTest","tests.FlashcardPacksTest","testAddToFlashCard","TC1349-01 - User can mark cards for re-checking (“Add to flashcards”).",""
"passed","Sat Jan 27 16:38:52 GMT 2024","Sat Jan 27 16:38:52 GMT 2024","203","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
"passed","Sat Jan 27 16:39:23 GMT 2024","Sat Jan 27 16:39:24 GMT 2024","273","Surefire suite","Surefire test","tests.BronzeSubscriptionTest","tests.BronzeSubscriptionTest","testIsBronzeActiveCourse","testIsBronzeActiveCourse",""
"unknown","Sat Jan 27 16:38:44 GMT 2024","Sat Jan 27 16:38:44 GMT 2024","1","Surefire suite","Surefire test","tests.GmailTest","tests.GmailTest","testExtractGmailPasswordOauth2","testExtractGmailPasswordOauth2",""
"passed","Sat Jan 27 16:39:53 GMT 2024","Sat Jan 27 16:39:59 GMT 2024","6114","Surefire suite","Surefire test","tests.BronzeSubscriptionTest","tests.BronzeSubscriptionTest","testRunTestsForDomainUnderPartialTestAccess","TC1369-01 - Running Tests with Available Question Amount for Domain Under Partial Test Access","To verify the user's ability to start a test when the entered number of questions does not exceed the available question count in the test."
"passed","Sat Jan 27 16:39:30 GMT 2024","Sat Jan 27 16:39:47 GMT 2024","16690","Surefire suite","Surefire test","tests.BronzeSubscriptionTest","tests.BronzeSubscriptionTest","testRunTestsForChapterUnderPartialTestAccess","TC1371-01 - Running Tests with Available Question Amount for Chapter Under Partial Test Access","To verify the user's ability to start a test when the entered number of questions does not exceed the available question count in the test"
"passed","Sat Jan 27 16:39:13 GMT 2024","Sat Jan 27 16:39:14 GMT 2024","235","Surefire suite","Surefire test","tests.NavigationTest","tests.NavigationTest","testNavigateToSubMenuItems","testNavigateToSubMenuItems",""
